Course	Room	Teacher	Time	Students
1	PK338	1	13	1 20 32 147 244 262 399 423 583 711 733 759 794 1091 1101 1113 1133 1153 1165 1285 
2	PK278	2	8	1 29 109 110 133 181 185 273 364 395 459 505 679 704 793 924 941 949 994 1015 1098 1099 
3	PK179	3	11	2 176 530 548 637 684 763 1141 1175 1228 1244 1272 1298 1411 
4	PK278	4	9	2 166 202 221 231 239 240 365 367 449 452 626 663 750 764 771 780 1079 1458 1478 1554 1556 1618 
5	PK25	5	7	2 186 189 248 255 335 518 523 525 582 748 749 804 893 957 967 1001 1048 
6	PK336	6	4	3 458 636 799 931 1459 1479 1565 
7	PK349	7	12	3 48 185 356 458 534 559 565 606 655 668 676 689 695 753 784 857 932 935 942 965 990 1042 1054 1238 1412 1479 1498 
8	DAL315	8	5	4 147 152 224 307 330 369 451 622 969 1041 1082 
9	DAL119	9	11	4 25 275 293 677 1528 
10	PK243	10	4	4 116 420 687 811 845 976 1103 1451 1519 1575 
11	PK336	11	13	5 15 585 1171 1229 1410 1481 
12	PK243	12	5	6 122 335 629 724 762 953 968 1216 1377 1622 
13	PK278	13	16	227 269 332 415 419 444 500 516 582 625 673 785 1044 1138 1151 1193 1262 1305 1418 1543 
14	PK20	14	16	6 18 81 126 142 144 155 226 232 235 261 268 322 357 376 424 433 436 450 476 508 526 555 579 616 649 653 657 662 675 709 729 738 747 762 766 783 791 872 1083 1301 1438 1492 
15	PK349	15	10	7 28 33 35 39 90 120 279 415 445 454 471 502 665 688 696 700 788 804 807 808 842 862 884 911 917 919 1466 1530 
16	PK234	15	11	7 192 272 502 842 888 917 958 1101 
17	DAL315	16	8	7 35 259 403 546 677 707 862 885 911 1039 
18	PK20	17	7	8 9 13 41 42 54 107 121 127 141 142 158 200 213 222 229 244 245 261 262 268 269 300 305 311 373 377 390 398 399 400 428 432 461 462 464 483 494 497 500 552 554 585 620 644 647 652 659 717 727 735 738 740 743 755 777 779 784 964 1038 1212 1405 1413 1533 1573 
19	PK25	18	1	8 54 213 253 402 438 489 498 643 710 729 734 735 749 790 930 964 1447 
20	PK25	19	13	8 22 31 37 71 88 110 298 467 527 537 592 602 691 853 873 898 
21	PK336	20	14	9 32 59 74 292 441 443 595 
22	CARP21	21	10	9 62 63 92 287 299 344 435 541 624 630 707 969 1437 
23	PK234	22	2	10 26 79 84 89 475 511 610 1442 
24	PK179	23	14	11 92 261 299 344 361 366 419 624 633 719 778 969 1014 1024 
25	PK243	24	8	12 19 41 118 180 297 384 386 390 668 674 
26	PK179	25	17	69 293 302 514 533 551 553 576 587 613 648 740 755 1471 
27	PK349	26	6	13 40 41 44 70 76 93 118 121 127 135 154 158 191 213 223 268 300 305 311 319 400 406 424 440 461 554 620 727 736 738 795 
28	PK20	27	10	13 25 70 137 140 159 171 198 200 214 226 238 269 290 297 305 319 334 372 373 374 391 398 408 428 448 462 494 497 521 611 644 659 674 717 777 783 786 823 866 871 900 963 967 981 986 1002 1033 1097 1350 1359 1448 1482 1554 1556 1573 1600 1625 
29	PK234	28	10	208 492 569 738 771 1018 1548 1593 
30	PK179	29	15	14 134 164 393 456 463 473 627 716 991 1303 1569 
31	DAL300	30	4	14 157 346 347 597 887 1481 
32	PK349	31	5	14 15 50 72 80 94 102 104 125 203 281 347 352 383 394 417 455 470 476 508 512 513 532 540 594 597 600 609 678 681 687 787 1102 1481 
33	PK234	32	1	15 60 73 78 531 694 822 891 904 1446 
34	PK234	20	12	15 73 78 172 881 891 1169 1420 
35	PK336	33	15	16 19 61 103 111 
36	DAL119	34	14	14 16 123 553 805 1094 1446 
37	CARP25	35	1	16 19 257 406 434 
38	DAL119	35	16	16 51 103 468 848 1639 
39	TH224	36	5	17 97 298 605 705 1623 
40	PK25	37	17	18 104 298 342 456 539 705 744 802 830 858 872 922 1084 1464 1594 1623 
41	PK234	38	9	19 44 48 70 86 180 191 214 374 1528 
42	TH224	39	6	20 100 479 741 1102 1640 
43	PK20	40	11	21 37 49 53 58 64 65 66 77 96 97 98 106 118 129 141 171 179 193 196 199 209 255 263 278 280 289 301 318 380 395 404 407 427 430 466 483 487 523 528 535 536 603 607 615 671 716 793 1104 1406 1469 1477 
44	PK349	41	7	21 53 77 95 97 98 114 129 131 276 280 289 301 350 354 380 392 446 471 487 501 503 512 528 535 603 670 876 883 1452 1456 1469 1624 1635 
